html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent,child,related,successor,predecessor,nid,comments
,https://ror.org/04fzy3t83,Advanced Instrumentation Research Facility,active,facility;funder,,Advanced Instrumentation Research Facility*en,AIRF*en,https://www.jnu.ac.in/airf,,,2008,501100019597,501100019597,,,,,,,New Delhi,India,1261481,https://ror.org/0567v8t28,,,,,R000060,"openalex_funder_id=F4320330450; crossref_funder_doi=https://doi.org/10.13039/501100019597; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=373; country_code=IN | VERIFIED: type=facility; established=2008; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=medium; established_source=org_website; adversarial_change=Overturned scope from subunit (of JNU) to in_scope and then completed the record from scratch: AIRF is a named, affiliation-attested university research facility, and ROR already carries the equivalent IIT Bombay SAIF as an independent facility+funder record. Set official_name/labels/acronym (AIRF), website https://www.jnu.ac.in/airf (status correct), established 2008 (founding, org site), ror_type facility, city New Delhi / GeoNames 1261481, affiliation_usage crossref_exact, dup_verdict no_candidates on fresh ROR name/acronym/domain searches, and moved JNU from scope.parent into a parent relationship (https://ror.org/0567v8t28, verified to resolve).; scope=in_scope; adversarial_overturned=scope.verdict,scope.parent,official_name,labels,acronym,affiliation_usage,website,website_status,established,established_basis,established_source,ror_type,city,geonames_id,relationships"
,https://ror.org/02sxfy669,Hillman Foundation,active,funder,,Hillman Foundation*en,,https://hillmanfoundation.com,,hillmanfoundation.com,1951,100015938,100015938,,,,,,,Pittsburgh,United States,5206379,,,,,,R000061,openalex_funder_id=F4320316030; crossref_funder_doi=https://doi.org/10.13039/100015938; openalex_priority=A; openalex_type_guess=fund/foundation; awards_in_openalex=7; works_in_openalex=370; country_code=US | VERIFIED: type=funder; established=1951; keep_alias=False; affiliation_usage=publications_doi; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/02n1q4h87,IMK Almene Fond,active,funder,,IMK Almene Fond*da; IMK Foundation*en,,,,,1995,501100023490,501100023490,,,,,Q12317926,Q12317926,Hellerup,Denmark,2620516,,,,,,R000066,openalex_funder_id=F4320332151; crossref_funder_doi=https://doi.org/10.13039/501100023490; openalex_priority=A; openalex_type_guess=fund/foundation; awards_in_openalex=33; works_in_openalex=344; country_code=DK | VERIFIED: type=funder; established=1995; keep_alias=False; affiliation_usage=openalex_alt_name; website=not_checked; ids=wikidata_id; confidence=high; established_source=other_source; scope=in_scope
,https://ror.org/04kq2k911,West Virginia Clinical and Translational Science Institute,active,facility;funder,,West Virginia Clinical and Translational Science Institute*en; West Virginia Clinical & Translational Science Institute*en,WVCTSI*en,https://www.wvctsi.org/,,wvctsi.org,2012,100019743,100019743,,,,,,,Morgantown,United States,4815352,https://ror.org/011vxgd24,,,,,R000067,openalex_funder_id=F4320319229; crossref_funder_doi=https://doi.org/10.13039/100019743; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=20; works_in_openalex=337; country_code=US | VERIFIED: type=facility; established=2012; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=established_source
,https://ror.org/05v4wrj45,Illinois Nutrient Research and Education Council,active,funder,,Illinois Nutrient Research and Education Council*en; Illinois Nutrient Research & Education Council*en; Illinois NREC*en,NREC*en,https://www.illinoisnrec.org/,,illinoisnrec.org,2012,100018099,100018099,,,,,,,Springfield,United States,4250542,,,,,,R000069,openalex_funder_id=F4320317895; crossref_funder_doi=https://doi.org/10.13039/100018099; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=56; works_in_openalex=328; country_code=US | VERIFIED: type=funder; established=2012; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=labels
,https://ror.org/04ef0ss48,CIEE Ping Foundation,active,funder,,CIEE Ping Foundation*en,,,,,,100005666,100005666,,,,,,,Portland,United States,4975802,,,,,,R000070,openalex_funder_id=F4320308647; crossref_funder_doi=https://doi.org/10.13039/100005666; openalex_priority=A; openalex_type_guess=fund/foundation; awards_in_openalex=1; works_in_openalex=326; country_code=US | VERIFIED: type=funder; established=unknown; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=; confidence=medium; established_source=not_found; scope=in_scope
,https://ror.org/05kb51347,Demensfonden,active,funder,,Demensfonden*sv; Stiftelsen Demensfonden*sv,,https://www.demensfonden.se,,,1994,501100021594,501100021594,,,,,Q141243011,Q141243011,Stockholm,Sweden,2673730,https://ror.org/013x33b33,,,,,R000071,"openalex_funder_id=F4320331398; crossref_funder_doi=https://doi.org/10.13039/501100021594; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=6; works_in_openalex=325; country_code=SE | VERIFIED: type=funder; established=1994; keep_alias=False; affiliation_usage=none_found; website=correct; ids=wikidata_id; confidence=high; established_source=org_website; adversarial_change=Scope (in_scope), duplicate verdict (rejected), ror_type (funder), established (1994/founding) and the parent relationship to Demensforbundet all survived an independent counter-search and are unchanged, now backed by the Bolagsverket/SCB registry record rather than the organization's page alone. Three changes: (1) wikidata_id filled with Q141243011 — pass 1 missed it by searching only 'Demensfonden'; the item's P6460 org.nr 802403-4442 matches exactly. (2) website changed from the subpage on the parent's host to https://www.demensfonden.se, the address the foundation prints in its own contact block and Wikidata's P856, which also resolves pass 1's admitted website/domains disagreement. (3) 'Stiftelsen Demensfonden' added as a second Swedish label — it is the juridiskt namn at Bolagsverket, not merely a Crossref machine translation.; scope=in_scope; adversarial_overturned=wikidata_id,website,labels"
,https://ror.org/04dkqsd84,Circular Bio-based Europe Joint Undertaking,active,funder,,Circular Bio-based Europe Joint Undertaking*en,CBE JU*en,https://www.cbe.europa.eu,,cbe.europa.eu,2021,,,,,,,Q133884431,Q133884431,Brussels,Belgium,2800866,,,,,,R000074,"openalex_funder_id=F4320330327; crossref_funder_doi=https://doi.org/10.13039/501100019285; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=83; works_in_openalex=314; country_code=BE | VERIFIED: type=funder; established=2021; keep_alias=False; affiliation_usage=none_found; website=replaced; ids=wikidata_id,isni; confidence=high; established_source=org_website; scope=in_scope; adversarial_overturned=isni,established_source"
,https://ror.org/00k3me475,Centro de Investigação em Biomedicina,active,facility;funder,,Centro de Investigação em Biomedicina*pt; Centre for Biomedical Research*en,CBMR*pt,https://www.ualg.pt/centro-de-investigacao-em-biomedicina-cbmr,,,,501100019184,501100019184,,,,,,,Faro,Portugal,2268339,https://ror.org/014g34x36,,,,,R000075,openalex_funder_id=F4320330262; crossref_funder_doi=https://doi.org/10.13039/501100019184; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=6; works_in_openalex=310; country_code=PT | VERIFIED: type=facility; established=unknown; keep_alias=False; affiliation_usage=crossref_exact; website=dead; ids=; confidence=high; established_source=not_found; scope=in_scope
,https://ror.org/00yawa228,All May See Foundation,active,funder,That Man May See*en,All May See Foundation*en,,https://allmaysee.org,,allmaysee.org,1971,100017433,100017433,,,,,,,San Francisco,United States,5391959,,,https://ror.org/043mz5j54,,,R000076,openalex_funder_id=F4320317381; crossref_funder_doi=https://doi.org/10.13039/100017433; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=3; works_in_openalex=309; country_code=US | VERIFIED: type=funder; established=1971; keep_alias=True; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/03cxemy98,Aptitude Health (United States),active,company;funder,,Aptitude Health*en,,https://aptitudehealth.com/,,aptitudehealth.com,2008,501100022427,501100022427,,,,,,,Atlanta,United States,4180439,,,,,,R000077,openalex_funder_id=F4320331694; crossref_funder_doi=https://doi.org/10.13039/501100022427; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=0; works_in_openalex=305; country_code=NL | VERIFIED: type=company; established=2008; keep_alias=False; affiliation_usage=openalex_alt_name; website=correct; ids=; confidence=medium; established_source=org_website; scope=in_scope
,https://ror.org/01cvdks57,Collaborative Innovation Center of Food Safety and Quality Control in Jiangsu Province,active,facility;funder,,Collaborative Innovation Center of Food Safety and Quality Control in Jiangsu Province*en; 江苏省食品安全与质量控制协同创新中心*zh,,,,,2014,501100015601,501100015601,,,,,,,Wuxi,China,1790923,https://ror.org/04mkzax54,,,,,R000079,openalex_funder_id=F4320336359; crossref_funder_doi=https://doi.org/10.13039/501100015601; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=67; works_in_openalex=301; country_code=CN | VERIFIED: type=facility; established=2014; keep_alias=False; affiliation_usage=crossref_exact; website=unreachable; ids=; confidence=high; established_source=org_website; scope=in_scope
,https://ror.org/03j1wrb54,Koç Üniversitesi Translasyonel Tıp Araştırma Merkezi,active,facility;funder,,Koç Üniversitesi Translasyonel Tıp Araştırma Merkezi*tr; Koç Üniversitesi Translasyonel Tıp Uygulama ve Araştırma Merkezi*tr; Koç University Research Center for Translational Medicine*en,KUTTAM*tr,https://research.ku.edu.tr/kuttam/,,,2017,501100018718,501100018718,,,,,,,Istanbul,Türkiye,745044,https://ror.org/00jzwgz36,,,,,R000082,"openalex_funder_id=F4320329955; crossref_funder_doi=https://doi.org/10.13039/501100018718; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=9; works_in_openalex=289; country_code=TR | VERIFIED: type=facility; established=2017; keep_alias=False; affiliation_usage=crossref_exact; website=unreachable; ids=; confidence=high; established_source=org_website; adversarial_change=Overturned the missing establishment year: pass 1 stopped at a 403 on the live site and left established null, but the centre's own archived history page (Wayback, kuttam.ku.edu.tr/en/about-us/history/) states KUTTAM was established following Council of Higher Education approval in March 2017, so established=2017, basis=founding, source=org_website. Added the centre's formal Turkish site styling 'Koç Üniversitesi Translasyonel Tıp Uygulama ve Araştırma Merkezi' as a second tr label. Everything else re-derived and confirmed independently: in_scope (named research centre with its own boards, budget and core facilities), no ROR duplicate (KUTTAM 0 hits; ku.edu.tr held only by Koç University 00jzwgz36), website 301 target with 403 bot block, facility type, Istanbul/745044, and the parent edge to Koç University.; scope=in_scope; adversarial_overturned=established,established_basis,established_source,labels"
,https://ror.org/02rn2s610,Centro de Ciências Matemáticas Aplicadas à Indústria,active,funder,,Centro de Ciências Matemáticas Aplicadas à Indústria*pt; Centro de Pesquisa em Ciências Matemáticas Aplicadas à Indústria*pt,CeMEAI*pt,https://cemeai.icmc.usp.br/,,cemeai.icmc.usp.br,2013,501100015897,501100015897,,,,,,,São Carlos,Brazil,3449319,https://ror.org/036rp1748,,,,,R000084,openalex_funder_id=F4320336397; crossref_funder_doi=https://doi.org/10.13039/501100015897; openalex_priority=A; openalex_type_guess=organisation; awards_in_openalex=7; works_in_openalex=287; country_code=BR | VERIFIED: type=funder; established=2013; keep_alias=False; affiliation_usage=crossref_exact; website=correct; ids=; confidence=high; established_source=other_source; scope=in_scope
,https://ror.org/01444h005,Fondation Courtois,active,funder,,Fondation Courtois*fr; Courtois Foundation*en,,,,,2011,501100021783,501100021783,,,,,Q111696375,Q111696375,Montreal,Canada,6077243,,,,,,R000085,openalex_funder_id=F4320331472; crossref_funder_doi=https://doi.org/10.13039/501100021783; openalex_priority=A; openalex_type_guess=fund/foundation; awards_in_openalex=2; works_in_openalex=287; country_code=CA | VERIFIED: type=funder; established=2011; keep_alias=False; affiliation_usage=none_found; website=not_checked; ids=wikidata_id; confidence=high; established_source=national_registry; scope=in_scope; adversarial_overturned=established_source
,https://ror.org/05r6zdt74,Heart and Stroke Foundation of B.C. and Yukon,inactive,funder,,Heart and Stroke Foundation of B.C. and Yukon*en; Heart and Stroke Foundation of British Columbia and Yukon*en; Heart and Stroke Foundation of B.C. & Yukon*en,HSFBCY*en,,,,1955,100013888,100013888,,,,,,,Vancouver,Canada,6173331,,,,https://ror.org/00qbpyp73,,R000086,"openalex_funder_id=F4320314621; crossref_funder_doi=https://doi.org/10.13039/100013888; openalex_priority=A; openalex_type_guess=fund/foundation; awards_in_openalex=21; works_in_openalex=275; country_code=CA | VERIFIED: type=funder; established=1955; keep_alias=False; affiliation_usage=crossref_exact; website=dead; ids=; confidence=medium; established_source=national_registry; adversarial_change=Scope (in_scope), dup_verdict (rejected), ror_type (funder), established (1955/incorporation/national_registry) and country all re-derived independently and confirmed pass 1. Changed: official_name to the registry/own-site form 'Heart and Stroke Foundation of B.C. and Yukon' with the spelled-out and ampersand forms as labels; acronym set to HSFBCY (self-used in the org's own page titles); affiliation_usage corrected from none_found to crossref_exact (an author affiliation reads 'Heart and Stroke Foundation of B.C. and Yukon, Vancouver, Canada'); city Vancouver and geonames_id 6173331 filled from the org's archived contact page (1212 West Broadway); website_status set to dead after confirming hsf.bc.ca and heartandstroke.bc.ca no longer resolve; and a related edge added to the national Heart and Stroke Foundation https://ror.org/00qbpyp73 on the strength of the org's own federation contact directory.; scope=in_scope; adversarial_overturned=official_name,labels,acronym,affiliation_usage,city,geonames_id,website_status,relationships"
