html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,NID
,https://ror.org/01hkzmd51,Miyagi Prefectural Furukawa Agricultural Experiment Station*en,active,facility,ミヤギケン フルカワ ノウギョウ シケンジョウ*ja;Miyagiken Furukawa Nogyo Shikenjo*ja,Miyagi Prefectural Furukawa Agricultural Experiment Station*en;宮城県古川農業試験場*ja,,https://www.pref.miyagi.jp/soshiki/hk-nousi/,,,,,,,,,,,,Osaki,Japan,6822188,NID201200096373648
,https://ror.org/05e0s9394,Suzuka General hospital*en,active,healthcare,,Suzuka General hospital*en;JA三重厚生連鈴鹿中央総合病院*ja,,http://www.miekosei.or.jp/2_sch/,,,,,,,,,,,,Suzuka,Japan,1851348,NID201200489722473
,https://ror.org/03ejtwf02,INA Central Hospital*en,active,healthcare,Ina Chuo Byoin*ja;イナ チュウオウ ビョウイン*ja,INA Central Hospital*en;伊那中央病院*ja,,https://www.inahp.jp,,,,,,,,,,,,Ina,Japan,1861641,NID201200012380813
,https://ror.org/01s1wh718,"Okayama Prefectural Technology Center for Agriculture, Forestry and Fisheries*en",active,facility,,"Okayama Prefectural Technology Center for Agriculture, Forestry and Fisheries*en;岡山県農林水産総合センター*ja",,https://www.pref.okayama.jp/site/22/,,,,,,,,,,,,Akaiwa,Japan,11612564,NID201200258312944
,https://ror.org/04de06r93,Fuji City General Hospital*en,active,healthcare,フジ シリツ チュウオウ ビョウイン*ja;Fuji Shiritsu Chuo Byoin*ja,Fuji City General Hospital*en;富士市立中央病院*ja,,https://byoin.city.fuji.shizuoka.jp,,byoin.city.fuji.shizuoka.jp,,,,,,,,,,Fuji,Japan,1864134,NID201200437335139
,https://ror.org/03t2vee10,Nagoya International Center*en,active,facility,名古屋国際センター*ja,Nagoya International Center*en;公益財団法人名古屋国際センター*ja,,https://www.nic-nagoya.or.jp,,nic-nagoya.or.jp,,,,,,,,,,Nagoya,Japan,1856057,NID201200842739924
,https://ror.org/03w87mp28,Kita Harima Medical Center*en,active,healthcare,キタハリマ ソウゴウ イリョウ センター*ja;Kitaharima Sogo Iryo Senta*ja,Kita Harima Medical Center*en;北播磨総合医療センター*ja,,https://www.kitahari-mc.jp,,kitahari-mc.jp,,,,,,,,,,Ono,Japan,1854026,NID201200107603423
,https://ror.org/028680a31,Hino Municipal Hospital*en,active,healthcare,ヒノ シリツ ビョウイン*ja;Hino Shiritsu Byoin*ja,Hino Municipal Hospital*en;日野市立病院*ja,,https://hospital.city.hino.tokyo.jp,,hospital.city.hino.tokyo.jp,,,,,,,,,,Hino,Japan,1862599,NID201200179831289
,https://ror.org/05xtcg731,Fukuchiyama City Hospital*en,active,healthcare,シリツ フクチヤマ シミン ビョウイン*ja;Shiritsu Fukuchiyama Shimin Byoin*ja,Fukuchiyama City Hospital*en;市立福知山市民病院*ja,,https://www.city.fukuchiyama.lg.jp/site/hosp/,,,,,,,,,,,,Fukuchiyama,Japan,1864009,NID201200171234233
,https://ror.org/04awywg66,Hyogo Emergency Medical Center*en,active,healthcare,,Hyogo Emergency Medical Center*en;兵庫県災害医療センター*ja,,https://www.hemc.jp,,hemc.jp,,,,,,,,,,Kobe,Japan,1859171,NID201200176770794
,https://ror.org/017s8ee04,Kawasaki Saiwai Hospital*en,active,healthcare,,Kawasaki Saiwai Hospital*en;社会医療法人財団石心会川崎幸病院*ja,,https://saiwaihp.jp,,saiwaihp.jp,,,,,,,,,,Kawasaki,Japan,1859642,NID201200487643495
,https://ror.org/01tmjm536,BioSafety Research Center*en,active,facility,食品農医薬品安全性評価センター*ja,BioSafety Research Center*en;公益財団法人食品農医薬品安全性評価センター*ja,,,,,,,,,,,,,,Iwata,Japan,1861171,NID201200576035488
,https://ror.org/034efzt69,Kizawa Memorial Hospital*en,active,healthcare,,Kizawa Memorial Hospital*en;社会医療法人厚生会木沢記念病院*ja,,https://kizawa-memorial-hospital.jp,,kizawa-memorial-hospital.jp,,,,,,,,,,Minokamo,Japan,6822217,NID201200656049538
,https://ror.org/01casae32,Muroran City General Hospital*en,active,healthcare,,Muroran City General Hospital*en;市立室蘭総合病院*ja,,https://www.city.muroran.lg.jp/hospital/,,,,,,,,,,,,Muroran,Japan,2129101,NID201200795902305
,https://ror.org/01z0kpz83,Japan Industrial Association*en,active,nonprofit,日本産業協会*ja,Japan Industrial Association*en;一般財団法人日本産業協会*ja,,https://www.nissankyo.or.jp,,nissankyo.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200289576658
,https://ror.org/013w2sr27,Fukui General Hospital*en,active,healthcare,新田塚医療福祉センター福井総合病院*ja,Fukui General Hospital*en;一般財団法人新田塚医療福祉センター福井総合病院*ja,,https://www.f-gh.jp,,f-gh.jp,,,,,,,,,,Fukui,Japan,1863985,NID201200462736468
,https://ror.org/038z6xg73,Kiryu Kosei General Hospital*en,active,healthcare,,Kiryu Kosei General Hospital*en;桐生厚生総合病院*ja,,https://www.kosei-hospital.kiryu.gunma.jp,,kosei-hospital.kiryu.gunma.jp,,,,,,,,,,Kiryu,Japan,1859405,NID201200267185447
,https://ror.org/007kqr982,Kyushu Industrial Technology Center*en,active,facility,九州産業技術センター*ja,Kyushu Industrial Technology Center*en;一般財団法人九州産業技術センター*ja,,,,,,,,,,,,,,Fukuoka,Japan,1863967,NID201200236576975
,https://ror.org/03dzfh113,Shin-yurigaoka General Hospital*en,active,healthcare,,Shin-yurigaoka General Hospital*en;医療法人社団三成会新百合ヶ丘総合病院*ja,,https://www.shinyuri-hospital.com,,shinyuri-hospital.com,,,,,,,,,,Kawasaki,Japan,1859642,NID201200043809969
,https://ror.org/055g2mf68,Industrial Technology Center of Wakayama Prefecture*en,active,facility,ワカヤマケン コウギョウ ギジュツ センター*ja;Wakayamaken Kogyo Gijutsu Senta*ja,Industrial Technology Center of Wakayama Prefecture*en;和歌山県工業技術センター*ja,,https://www.wakayama-kg.jp,,wakayama-kg.jp,,,,,,,,,,Wakayama,Japan,1926004,NID201200904324114
,https://ror.org/027sfg181,Hokkaido Regional Research*en,active,nonprofit,,Hokkaido Regional Research*en;一般社団法人北海道リージョナルリサーチ*ja,,http://www.hrr.or.jp,,hrr.or.jp,,,,,,,,,,Sapporo,Japan,2128295,NID201200562284142
,https://ror.org/00pqk4h50,Chiba Industrial Technology Research Institute*en,active,facility,チバケン サンギョウ シエン ギジュツ ケンキュウジョ*ja;Chibaken Sangyo Shien Gijutsu Kenkyujo*ja,Chiba Industrial Technology Research Institute*en;千葉県産業支援技術研究所*ja,,https://www.pref.chiba.lg.jp/sanken/,,,,,,,,,,,,Chiba,Japan,2113015,NID201200965538501
,https://ror.org/018bw0k35,Sasebo Chuo Hospital*en,active,healthcare,,Sasebo Chuo Hospital*en;社会医療法人財団白十字会佐世保中央病院*ja,,https://hakujyujikai.or.jp/chuo/,,,,,,,,,,,,Sasebo,Japan,1852899,NID201200543891224
,https://ror.org/052q9xn36,Yaizu City Hospital*en,active,healthcare,Yaizu Shiritsu Sogo Byoin*ja;ヤイズ シリツ ソウゴウ ビョウイン*ja,Yaizu City Hospital*en;焼津市立総合病院*ja,,https://www.hospital.yaizu.shizuoka.jp,,hospital.yaizu.shizuoka.jp,,,,,,,,,,Yaizu,Japan,1848774,NID201200528385966
,https://ror.org/00qrcbh63,Mie Prefectural General Medical Center*en,active,healthcare,三重県立総合医療センター*ja,Mie Prefectural General Medical Center*en;地方独立行政法人三重県立総合医療センター*ja,,https://www.mie-gmc.jp,,mie-gmc.jp,,,,,,,,,,Yokkaichi,Japan,1848373,NID201200032387878
,https://ror.org/02ehwsx58,Fujita General Hospital*en,active,healthcare,Koritsu Fujita Sogo Byoin*ja;コウリツ フジタ ソウゴウ ビョウイン*ja,Fujita General Hospital*en;公立藤田総合病院*ja,,http://fujita-hp.jp,,fujita-hp.jp,,,,,,,,,,Kunimi machi,Japan,2112102,NID201200621129562
,https://ror.org/030vsyx86,Tsukazaki Hospital*en,active,healthcare,,Tsukazaki Hospital*en;社会医療法人三栄会ツカザキ病院*ja,,https://www.tsukazaki-hp.jp,,tsukazaki-hp.jp,,,,,,,,,,Himeji,Japan,1862627,NID201200880328245
,https://ror.org/0567bnk35,Kumamoto Regional Medical Center*en,active,healthcare,,Kumamoto Regional Medical Center*en;熊本市医師会熊本地域医療センター*ja,,https://krmc.city.kumamoto.med.or.jp,,,,,,,,,,,,Kumamoto,Japan,1858421,NID201200076926426
,https://ror.org/05crh3591,Osaka International College*en,active,education,Oosaka Kokusai Daigaku Tanki Daigakubu*ja;オオサカ コクサイ ダイガク タンキ ダイガクブ*ja,Osaka International College*en;大阪国際大学短期大学部*ja,,https://www.oiu.ac.jp,,oiu.ac.jp,,,,,,,,,,Moriguchi,Japan,1856584,NID201200254136090
,https://ror.org/02dkjms65,Daido Hospital*en,active,healthcare,,Daido Hospital*en;社会医療法人宏潤会大同病院*ja,,https://daidohp.or.jp,,daidohp.or.jp,,,,,,,,,,Nagoya,Japan,1856057,NID201200703283991
,https://ror.org/014vaaj20,Miyazaki Prefectural NOBEOKA Hospital*en,active,healthcare,,Miyazaki Prefectural NOBEOKA Hospital*en;宮崎県立延岡病院*ja,,https://nobeoka-kenbyo.jp,,nobeoka-kenbyo.jp,,,,,,,,,,Nobeoka,Japan,1855095,NID201200213924506
,https://ror.org/03j6mx979,Hakodate Goryoukaku Hospital*en,active,healthcare,函館厚生院函館五稜郭病院*ja,Hakodate Goryoukaku Hospital*en;社会福祉法人函館厚生院函館五稜郭病院*ja,,https://www.gobyou.com,,gobyou.com,,,,,,,,,,Hakodate,Japan,2130188,NID201200566147739
,https://ror.org/024h5t657,Ohara General Hospital*en,active,healthcare,大原綜合病院*ja,Ohara General Hospital*en;一般財団法人大原綜合病院*ja,,https://general.ohara-hp.or.jp,,general.ohara-hp.or.jp,,,,,,,,,,Fukushima,Japan,2112923,NID201200303453604
,https://ror.org/00zyznv55,Shizuoka Graduate University of Public Health*en,active,education,,Shizuoka Graduate University of Public Health*en;静岡社会健康医学大学院大学*ja,,https://s-sph.ac.jp,,s-sph.ac.jp,,,,,,,,,,Shizuoka,Japan,1851714,NID201200953431241
,https://ror.org/05999hj24,Kumamoto Kinoh Hospital*en,active,healthcare,,Kumamoto Kinoh Hospital*en;医療法人社団寿量会熊本機能病院*ja,,https://www.juryo.or.jp,,juryo.or.jp,,,,,,,,,,Kumamoto,Japan,1858421,NID201200574986784
,https://ror.org/04h56d485,Heisei Memorial Hospital*en,active,healthcare,,Heisei Memorial Hospital*en;社会医療法人平成記念病院*ja,,https://www.heisei-h.or.jp/heisei/,,,,,,,,,,,,Kashihara,Japan,1859951,NID201200070235827
,https://ror.org/04c7gjr63,Fujioka General Hospital*en,active,healthcare,,Fujioka General Hospital*en;公立藤岡総合病院*ja,,https://www.fujioka-hosp.or.jp,,fujioka-hosp.or.jp,,,,,,,,,,Fujioka,Japan,1864099,NID201200458778616
,https://ror.org/052pz1t61,Chiba Prefectural Environmental Research Center*en,active,facility,チバケン カンキョウ ケンキュウ センター*ja;Chibaken Kankyo Kenkyu Senta*ja,Chiba Prefectural Environmental Research Center*en;千葉県環境研究センター*ja,,https://www.pref.chiba.lg.jp/wit/,,,,,,,,,,,,Chiba,Japan,2113015,NID201200229725917
,https://ror.org/032ybtz45,The Japan Foundation Center*en,active,nonprofit,Japan Foundation Center*en;助成財団センター*ja,The Japan Foundation Center*en;公益財団法人助成財団センター*ja,,https://www.jfc.or.jp,,jfc.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200251777021
,https://ror.org/057m2yx22,Koriyama Women's College*en,active,education,コオリヤマ ジョシ ダイガク タンキ ダイガクブ*ja;Koriyama Joshi Daigaku Tanki Daigakubu*ja,Koriyama Women's College*en;郡山女子大学短期大学部*ja,,https://www.koriyama-kgc.ac.jp,,koriyama-kgc.ac.jp,,,,,,,,,,Koriyama,Japan,2112141,NID201200170494443
,https://ror.org/044a8tz03,Nagano Prefectural Institute of Technology*en,active,education,,Nagano Prefectural Institute of Technology*en;長野県工科短期大学校*ja,,https://www.pit-nagano.ac.jp,,,,,,,,,,,,Ueda,Japan,1849429,NID201200694087408
,https://ror.org/01zkayc13,Kawanishi City Hospital*en,active,healthcare,,Kawanishi City Hospital*en;市立川西病院*ja,,https://www.kawanishi-hospital.jp,,kawanishi-hospital.jp,,,,,,,,,,Kawanishi,Japan,1859675,NID201200301199575
,https://ror.org/021nndv84,Nagano Vegetable and Ornamental Crops Experiment Station*en,active,facility,ナガノケン ヤサイ カキ シケンジョウ*ja;Naganoken Yasai Kaki Shikenjo*ja,Nagano Vegetable and Ornamental Crops Experiment Station*en;長野県野菜花き試験場*ja,,https://www.pref.nagano.lg.jp/yasaikaki/index.html,,,,,,,,,,,,Nagano,Japan,1856215,NID201200338496722
,https://ror.org/01sbek618,Yamagata Integrated Agricultural Research Center*en,active,facility,Yamagataken Nogyo Sogo Kenkyu Senta*ja;ヤマガタケン ノウギョウ ソウゴウ ケンキュウ センター*ja,Yamagata Integrated Agricultural Research Center*en;山形県農業総合研究センター*ja,,https://www.pref.yamagata.jp/141002/sangyo/nourinsuisangyou/nogyo/sogo/nougyousougou/noukensenterhome.html,,,,,,,,,,,,Yamagata,Japan,2110556,NID201200585172659
,https://ror.org/03w0x6k04,Fujinomiya City General Hospital*en,active,healthcare,,Fujinomiya City General Hospital*en;富士宮市立病院*ja,,https://fujinomiya-hp.jp,,fujinomiya-hp.jp,,,,,,,,,,Fujinomiya,Japan,1864105,NID201200775099995
,https://ror.org/0138q6933,Kyoto Industrial Health Association*en,active,nonprofit,京都工場保健会*ja,Kyoto Industrial Health Association*en;一般財団法人京都工場保健会*ja,,https://kyotokojohokenkai.jp,,kyotokojohokenkai.jp,,,,,,,,,,Kyoto,Japan,1857910,NID201200393378047
,https://ror.org/0051bz348,Machida Municipal Hospital*en,active,healthcare,Machida Shimin Byoin*ja;マチダ シミン ビョウイン*ja,Machida Municipal Hospital*en;町田市民病院*ja,,http://machida-city-hospital-tokyo.jp,,machida-city-hospital-tokyo.jp,,,,,,,,,,Machida,Japan,1857871,NID201200211043494
,https://ror.org/05tq2c590,Hokkaido Gastroenterology Hospital*en,active,healthcare,,Hokkaido Gastroenterology Hospital*en;医療法人彰和会北海道消化器科病院*ja,,https://www.hgh.or.jp,,hgh.or.jp,,,,,,,,,,Sapporo,Japan,2128295,NID201200310488295
,https://ror.org/00z87de70,Omihachiman Community Medical Center*en,active,healthcare,Omihachiman Shiritsu Sogo Iryo Senta*ja;オウミハチマン シリツ ソウゴウ イリョウ センター*ja,Omihachiman Community Medical Center*en;近江八幡市立総合医療センター*ja,,https://www.kenkou1.com,,kenkou1.com,,,,,,,,,,Omihachiman,Japan,1863451,NID201200662666798
,https://ror.org/032xjn982,Kyoto Promotion Center*en,active,facility,京都中小企業振興センター*ja,Kyoto Promotion Center*en;公益財団法人京都中小企業振興センター*ja,,https://www.kpc.or.jp,,kpc.or.jp,,,,,,,,,,Kyoto,Japan,1857910,NID201200448531735
,https://ror.org/03znejq22,Tomakomai City Hospital*en,active,healthcare,Tomakomai Shiritsu Byoin*ja;トマコマイ シリツ ビョウイン*ja,Tomakomai City Hospital*en;苫小牧市立病院*ja,,https://www.city.tomakomai.hokkaido.jp/hospital/,,,,,,,,,,,,Tomakomai,Japan,2127733,NID201200443973437
,https://ror.org/04skj0t32,Ishikawa Agriculture and Forestry Research Center*en,active,facility,,Ishikawa Agriculture and Forestry Research Center*en;石川県農林総合研究センター*ja,,https://www.pref.ishikawa.lg.jp/noken/nourin.html,,,,,,,,,,,,Kanazawa,Japan,1860243,NID201200161941440
,https://ror.org/04vpzzp35,Nagano Environmental Conservation Research Institute*en,active,facility,ナガノケン カンキョウ ホゼン ケンキュウジョ*ja;Naganoken Kankyo Hozen Kenkyujo*ja,Nagano Environmental Conservation Research Institute*en;長野県環境保全研究所*ja,,https://www.pref.nagano.lg.jp/kanken/,,,,,,,,,,,,Nagano,Japan,1856215,NID201200972603254
,https://ror.org/051124b05,Iwate Prefectural Isawa Hospital*en,active,healthcare,,Iwate Prefectural Isawa Hospital*en;岩手県立胆沢病院*ja,,https://www.isawa-hp.com,,isawa-hp.com,,,,,,,,,,Ōshū,Japan,6822184,NID201200851226734
,https://ror.org/04jfpax71,Industrial Technology Center of Nagasaki*en,active,facility,ナガサキケン コウギョウ ギジュツ センター*ja;Nagasakiken Kogyo Gijutsu Senta*ja,Industrial Technology Center of Nagasaki*en;長崎県工業技術センター*ja,,https://www.pref.nagasaki.jp/section/kogyo-c/,,,,,,,,,,,,Omura,Japan,1854093,NID201200903495448
,https://ror.org/036vh1t90,Chigasaki Municipal Hospital*en,active,healthcare,,Chigasaki Municipal Hospital*en;茅ヶ崎市立病院*ja,,https://hosp.city.chigasaki.kanagawa.jp,,hosp.city.chigasaki.kanagawa.jp,,,,,,,,,,Chigasaki,Japan,1864624,NID201200061556508
,https://ror.org/04reayw33,The Engineering Academy of Japan*en,active,nonprofit,Engineering Academy of Japan*en,The Engineering Academy of Japan*en;公益社団法人日本工学アカデミー*ja,,https://www.eaj.or.jp,,eaj.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200219431831
,https://ror.org/02pk1bn41,Kagoshima Prefectural Institute of Industrial Technology*en,active,facility,カゴシマケン コウギョウ ギジュツ センター*ja;Kagoshimaken Kogyo Gijutsu Senta*ja,Kagoshima Prefectural Institute of Industrial Technology*en;鹿児島県工業技術センター*ja,,https://www.kagoshima-it.jp,,kagoshima-it.jp,,,,,,,,,,Kirishima,Japan,7303138,NID201200740920394
,https://ror.org/01169d420,Nuclear Regulation Authority*en,active,government,ゲンシリョク キセイ イインカイ*ja;Genshiryoku Kisei Iinkai*ja,Nuclear Regulation Authority*en;原子力規制委員会*ja,,https://www.nra.go.jp,,nra.go.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200694688179
,https://ror.org/01c082437,Osaka Seikei College*en,active,education,Oosaka Seikei Tanki Daigaku*ja;オオサカ セイケイ タンキ ダイガク*ja,Osaka Seikei College*en;大阪成蹊短期大学*ja,,https://tandai.osaka-seikei.jp,,osaka-seikei.jp,,,,,,,,,,Aikawa,Japan,11777107,NID201200917511240
,https://ror.org/05c1b0t46,Fukui Health Sciences University*en,active,education,,Fukui Health Sciences University*en;福井医療大学*ja,,https://www.fukui-hsu.ac.jp,,fukui-hsu.ac.jp,,,,,,,,,,Fukui,Japan,1863985,NID201200463537020
,https://ror.org/02btnf645,Kusatsu General Hospital*en,active,healthcare,,Kusatsu General Hospital*en;社会医療法人誠光会草津総合病院*ja,,https://www.seikoukai-sc.or.jp/omi-mc/,,,,,,,,,,,,Kusatsu,Japan,1858067,NID201200872006272
,https://ror.org/04av5vp66,Public Telephone Communication*en,active,other,日本公衆電話会*ja,Public Telephone Communication*en;公益財団法人日本公衆電話会*ja,,https://www.pcom.or.jp,,pcom.or.jp,,,,,,,,,,Tokyo,Japan,1850147,NID201200044533672
